10	1.989100000000e+30	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.285000000000e+23	5.834400000000e+10	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.787000000000e+04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	4.867000000000e+24	1.077120000000e+11	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.502000000000e+04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.972000000000e+24	1.496000000000e+11	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.978000000000e+04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.390000000000e+23	2.273920000000e+11	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	2.413000000000e+04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.898000000000e+27	7.779200000000e+11	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.307000000000e+04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.683000000000e+26	1.433170000000e+12	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	9.680000000000e+03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	8.681000000000e+25	2.875310000000e+12	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	6.800000000000e+03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	1.024000000000e+26	4.495480000000e+12	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	5.430000000000e+03	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	7.342000000000e+22	1.499840000000e+11	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	3.080200000000e+04	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00	0.000000000000e+00
10	1.989100000000e+30	2.369770389559e+00	2.309750738888e-04	0.000000000000e+00	1.128462055306e-03	1.649821848173e-07	0.000000000000e+00	5.611558980039e+23	1.640830029493e+20	0.000000000000e+00	3.285000000000e+23	5.834367241470e+10	1.914796595448e+08	0.000000000000e+00	-1.559928841323e+02	4.786975681776e+04	0.000000000000e+00	-1.281087731932e+22	-3.994265946748e+19	0.000000000000e+00	4.867000000000e+24	1.077119038888e+11	1.400799604166e+08	0.000000000000e+00	-4.576721367459e+01	3.501997172618e+04	0.000000000000e+00	-5.568723180179e+22	-6.880433731028e+19	0.000000000000e+00	5.972000000000e+24	1.495999504542e+11	1.191199883776e+08	0.000000000000e+00	-2.359324519052e+01	2.977999169826e+04	0.000000000000e+00	-3.522471507963e+22	-2.478901104429e+19	0.000000000000e+00	6.390000000000e+23	2.273919784369e+11	9.651999710120e+07	0.000000000000e+00	-1.026815376728e+01	2.412999792943e+04	0.000000000000e+00	-1.640337484050e+21	-6.615485799195e+17	0.000000000000e+00	1.898000000000e+27	7.779199981581e+11	5.227999996078e+07	0.000000000000e+00	-8.771184448643e-01	1.306999997199e+04	0.000000000000e+00	-4.161927015743e+23	-2.658528157700e+19	0.000000000000e+00	5.683000000000e+26	1.433169999455e+12	3.871999999537e+07	0.000000000000e+00	-2.596958359620e-01	9.679999996694e+03	0.000000000000e+00	-3.689628588646e+22	-9.394283342035e+17	0.000000000000e+00	8.681000000000e+25	2.875309999865e+12	2.719999999960e+07	0.000000000000e+00	-6.440747747775e-02	6.799999999712e+03	0.000000000000e+00	-1.397803279925e+21	-1.248711040616e+16	0.000000000000e+00	1.024000000000e+26	4.495479999945e+12	2.171999999992e+07	0.000000000000e+00	-2.633731708777e-02	5.429999999940e+03	0.000000000000e+00	-6.742353174424e+20	-3.077097092941e+15	0.000000000000e+00	7.342000000000e+22	1.499839277250e+11	1.232079105621e+08	0.000000000000e+00	-3.441658899264e+01	3.080193611592e+04	0.000000000000e+00	-6.317102609852e+20	-2.345172428595e+18	0.000000000000e+00
10	1.989100000000e+30	9.253388164166e+00	1.851273150069e-03	0.000000000000e+00	2.256923630232e-03	6.772948085293e-07	0.000000000000e+00	5.611555364937e+23	3.368014606776e+20	0.000000000000e+00	3.285000000000e+23	5.834272086061e+10	3.829572712423e+08	0.000000000000e+00	-3.119841903190e+02	4.786900167519e+04	0.000000000000e+00	-1.281068126031e+22	-8.198717895208e+19	0.000000000000e+00	4.867000000000e+24	1.077116247089e+11	2.801596827380e+08	0.000000000000e+00	-9.153435651290e+01	3.501988392856e+04	0.000000000000e+00	-5.568710131600e+22	-1.412298626255e+20	0.000000000000e+00	5.972000000000e+24	1.495998065354e+11	2.382399068456e+08	0.000000000000e+00	-4.718649040378e+01	2.977996591911e+04	0.000000000000e+00	-3.522471513031e+22	-5.088289684403e+19	0.000000000000e+00	6.390000000000e+23	2.273919158011e+11	1.930399767660e+08	0.000000000000e+00	-2.053630583234e+01	2.412999149975e+04	0.000000000000e+00	-1.640337072424e+21	-1.357915408963e+18	0.000000000000e+00	1.898000000000e+27	7.779199928076e+11	1.045599996857e+08	0.000000000000e+00	-1.754236886061e+00	1.306999988500e+04	0.000000000000e+00	-4.161926989407e+23	-5.456978840037e+19	0.000000000000e+00	5.683000000000e+26	1.433169997870e+12	7.743999996290e+07	0.000000000000e+00	-5.193916717377e-01	9.679999986428e+03	0.000000000000e+00	-3.689628584646e+22	-1.928300264557e+18	0.000000000000e+00	8.681000000000e+25	2.875309999472e+12	5.439999999677e+07	0.000000000000e+00	-1.288149549499e-01	6.799999998819e+03	0.000000000000e+00	-1.397803279740e+21	-2.563143714966e+16	0.000000000000e+00	1.024000000000e+26	4.495479999784e+12	4.343999999933e+07	0.000000000000e+00	-5.267463417494e-02	5.429999999753e+03	0.000000000000e+00	-6.742353174188e+20	-6.316146664571e+15	0.000000000000e+00	7.342000000000e+22	1.499837177856e+11	2.464152831605e+08	0.000000000000e+00	-6.883202855056e+01	3.080173774441e+04	0.000000000000e+00	-6.316783304335e+20	-4.813570598281e+18	0.000000000000e+00
10	1.989100000000e+30	2.065085031206e+01	6.250212941583e-03	0.000000000000e+00	3.385384205617e-03	1.536936226642e-06	0.000000000000e+00	5.611549168197e+23	5.095188087386e+20	0.000000000000e+00	3.285000000000e+23	5.834114534763e+10	5.744307872656e+08	0.000000000000e+00	-4.679722146133e+02	4.786773458004e+04	0.000000000000e+00	-1.281034526573e+22	-1.240308328249e+20	0.000000000000e+00	4.867000000000e+24	1.077111624608e+11	4.202389288692e+08	0.000000000000e+00	-1.373013518729e+02	3.501973660728e+04	0.000000000000e+00	-5.568687757617e+22	-2.136551769382e+20	0.000000000000e+00	5.972000000000e+24	1.495995682436e+11	3.573596854942e+08	0.000000000000e+00	-7.077973566246e+01	2.977992266233e+04	0.000000000000e+00	-3.522471521279e+22	-7.697720926425e+19	0.000000000000e+00	6.390000000000e+23	2.273918120928e+11	2.895599215579e+08	0.000000000000e+00	-3.080445435419e+01	2.412998071096e+04	0.000000000000e+00	-1.640336366701e+21	-2.054282017732e+18	0.000000000000e+00	1.898000000000e+27	7.779199839487e+11	1.568399989387e+08	0.000000000000e+00	-2.631355319627e+00	1.306999973903e+04	0.000000000000e+00	-4.161926944259e+23	-8.255429499799e+19	0.000000000000e+00	5.683000000000e+26	1.433169995248e+12	1.161599998748e+08	0.000000000000e+00	-7.790875071265e-01	9.679999969201e+03	0.000000000000e+00	-3.689628577796e+22	-2.917172193996e+18	0.000000000000e+00	8.681000000000e+25	2.875309998821e+12	8.159999998910e+07	0.000000000000e+00	-1.932224324102e-01	6.799999997320e+03	0.000000000000e+00	-1.397803279423e+21	-3.877576389331e+16	0.000000000000e+00	1.024000000000e+26	4.495479999518e+12	6.515999999772e+07	0.000000000000e+00	-7.901195126084e-02	5.429999999440e+03	0.000000000000e+00	-6.742353173785e+20	-9.555196236423e+15	0.000000000000e+00	7.342000000000e+22	1.499833701891e+11	3.696215798795e+08	0.000000000000e+00	-1.032450762729e+02	3.080140490392e+04	0.000000000000e+00	-6.316235977272e+20	-7.281509541354e+18	0.000000000000e+00
10	1.989100000000e+30	3.656215174485e+01	1.481710398834e-02	0.000000000000e+00	4.513843262308e-03	2.743903558874e-06	0.000000000000e+00	5.611540389859e+23	6.822344326114e+20	0.000000000000e+00	3.285000000000e+23	5.833894589245e+10	7.658981598309e+08	0.000000000000e+00	-6.239552531032e+02	4.786595554592e+04	0.000000000000e+00	-1.280986933928e+22	-1.660731426040e+20	0.000000000000e+00	4.867000000000e+24	1.077105171451e+11	5.603174607158e+08	0.000000000000e+00	-1.830681231129e+02	3.501952976254e+04	0.000000000000e+00	-5.568656058260e+22	-2.860801625733e+20	0.000000000000e+00	5.972000000000e+24	1.495992355789e+11	4.764792544120e+08	0.000000000000e+00	-9.437298098555e+01	2.977986192756e+04	0.000000000000e+00	-3.522471531994e+22	-1.030721839246e+20	0.000000000000e+00	6.390000000000e+23	2.273916673119e+11	3.860798140406e+08	0.000000000000e+00	-4.107259749185e+01	2.412996556308e+04	0.000000000000e+00	-1.640335366880e+21	-2.750648283587e+18	0.000000000000e+00	1.898000000000e+27	7.779199715814e+11	2.091199974840e+08	0.000000000000e+00	-3.508473741596e+00	1.306999953408e+04	0.000000000000e+00	-4.161926880299e+23	-1.105388012443e+20	0.000000000000e+00	5.683000000000e+26	1.433169991586e+12	1.548799997031e+08	0.000000000000e+00	-1.038783341928e+00	9.679999945014e+03	0.000000000000e+00	-3.689628568097e+22	-3.906044121995e+18	0.000000000000e+00	8.681000000000e+25	2.875309997913e+12	1.087999999742e+08	0.000000000000e+00	-2.576299098529e-01	6.799999995215e+03	0.000000000000e+00	-1.397803278974e+21	-5.192009063709e+16	0.000000000000e+00	1.024000000000e+26	4.495479999147e+12	8.687999999460e+07	0.000000000000e+00	-1.053492683448e-01	5.429999999000e+03	0.000000000000e+00	-6.742353173214e+20	-1.279424580860e+16	0.000000000000e+00	7.342000000000e+22	1.499828849476e+11	4.928262629064e+08	0.000000000000e+00	-1.376544900639e+02	3.080093762672e+04	0.000000000000e+00	-6.315460700218e+20	-9.748735523036e+18	0.000000000000e+00
10	1.989100000000e+30	5.698728529757e+01	2.894124171401e-02	0.000000000000e+00	5.642300281163e-03	4.298192689183e-06	0.000000000000e+00	5.611529029982e+23	8.549477177913e+20	0.000000000000e+00	3.285000000000e+23	5.833612251859e+10	9.573573412213e+08	0.000000000000e+00	-7.799316019325e+02	4.786366459225e+04	0.000000000000e+00	-1.280925348636e+22	-2.081136298235e+20	0.000000000000e+00	4.867000000000e+24	1.077096887629e+11	7.003950401849e+08	0.000000000000e+00	-2.288345935914e+02	3.501926339469e+04	0.000000000000e+00	-5.568615033571e+22	-3.585047018559e+20	0.000000000000e+00	5.972000000000e+24	1.495988085411e+11	5.955985436861e+08	0.000000000000e+00	-1.179662263861e+02	2.977978371428e+04	0.000000000000e+00	-3.522471544138e+22	-1.291680562897e+20	0.000000000000e+00	6.390000000000e+23	2.273914814584e+11	4.825996367777e+08	0.000000000000e+00	-5.134073340434e+01	2.412994605610e+04	0.000000000000e+00	-1.640334072961e+21	-3.447014083891e+18	0.000000000000e+00	1.898000000000e+27	7.779199557055e+11	2.613999950858e+08	0.000000000000e+00	-4.385592148004e+00	1.306999927016e+04	0.000000000000e+00	-4.161926797529e+23	-1.385233070140e+20	0.000000000000e+00	5.683000000000e+26	1.433169986885e+12	1.935999994200e+08	0.000000000000e+00	-1.298479175941e+00	9.679999913867e+03	0.000000000000e+00	-3.689628555549e+22	-4.894916048029e+18	0.000000000000e+00	8.681000000000e+25	2.875309996747e+12	1.359999999495e+08	0.000000000000e+00	-3.220373872716e-01	6.799999992505e+03	0.000000000000e+00	-1.397803278394e+21	-6.506441738097e+16	0.000000000000e+00	1.024000000000e+26	4.495479998670e+12	1.085999999895e+08	0.000000000000e+00	-1.316865854262e-01	5.429999998434e+03	0.000000000000e+00	-6.742353172476e+20	-1.603329538122e+16	0.000000000000e+00	7.342000000000e+22	1.499822620783e+11	6.160287945867e+08	0.000000000000e+00	-1.720590283110e+02	3.080033595891e+04	0.000000000000e+00	-6.314457577513e+20	-1.221499496355e+19	0.000000000000e+00
10	1.989100000000e+30	8.192624172868e+01	5.001190248307e-02	0.000000000000e+00	6.770754743053e-03	6.199798265807e-06	0.000000000000e+00	5.611515088643e+23	1.027658049797e+21	0.000000000000e+00	3.285000000000e+23	5.833267525641e+10	1.148806283810e+09	0.000000000000e+00	-9.358995573222e+02	4.786086174429e+04	0.000000000000e+00	-1.280849771410e+22	-2.501518160403e+20	0.000000000000e+00	4.867000000000e+24	1.077086773156e+11	8.404714291847e+08	0.000000000000e+00	-2.746006866672e+02	3.501893750413e+04	0.000000000000e+00	-5.568564683608e+22	-4.309286771114e+20	0.000000000000e+00	5.972000000000e+24	1.495982871304e+11	7.147174834010e+08	0.000000000000e+00	-1.415594718691e+02	2.977968802180e+04	0.000000000000e+00	-3.522471556347e+22	-1.552650616098e+20	0.000000000000e+00	6.390000000000e+23	2.273912545324e+11	5.791193723327e+08	0.000000000000e+00	-6.160886025065e+01	2.412992219002e+04	0.000000000000e+00	-1.640332484944e+21	-4.143379296004e+18	0.000000000000e+00	1.898000000000e+27	7.779199363212e+11	3.136799915079e+08	0.000000000000e+00	-5.262710534888e+00	1.306999894726e+04	0.000000000000e+00	-4.161926695947e+23	-1.665078121813e+20	0.000000000000e+00	5.683000000000e+26	1.433169981146e+12	2.323199989978e+08	0.000000000000e+00	-1.558175008966e+00	9.679999875760e+03	0.000000000000e+00	-3.689628540151e+22	-5.883787971572e+18	0.000000000000e+00	8.681000000000e+25	2.875309995324e+12	1.631999999128e+08	0.000000000000e+00	-3.864448646604e-01	6.799999989189e+03	0.000000000000e+00	-1.397803277681e+21	-7.820874412495e+16	0.000000000000e+00	1.024000000000e+26	4.495479998088e+12	1.303199999818e+08	0.000000000000e+00	-1.580239025044e-01	5.429999997742e+03	0.000000000000e+00	-6.742353171570e+20	-1.927234495438e+16	0.000000000000e+00	7.342000000000e+22	1.499815016033e+11	7.392286374790e+08	0.000000000000e+00	-2.064574500643e+02	3.079959996040e+04	0.000000000000e+00	-6.313226746241e+20	-1.468003449749e+19	0.000000000000e+00
10	1.989100000000e+30	1.113790097202e+02	7.941833865803e-02	0.000000000000e+00	7.899206128864e-03	8.448713701315e-06	0.000000000000e+00	5.611498565938e+23	1.200364814177e+21	0.000000000000e+00	3.285000000000e+23	5.832860414303e+10	1.340242940082e+09	0.000000000000e+00	-1.091857415591e+03	4.785754703311e+04	0.000000000000e+00	-1.280760203135e+22	-2.921872228406e+20	0.000000000000e+00	4.867000000000e+24	1.077074828048e+11	9.805463896254e+08	0.000000000000e+00	-3.203663256999e+02	3.501855209137e+04	0.000000000000e+00	-5.568505008444e+22	-5.033519706661e+20	0.000000000000e+00	5.972000000000e+24	1.495976713467e+11	8.338360036381e+08	0.000000000000e+00	-1.651527174291e+02	2.977957484927e+04	0.000000000000e+00	-3.522471566931e+22	-1.813634348616e+20	0.000000000000e+00	6.390000000000e+23	2.273909865339e+11	6.756390032694e+08	0.000000000000e+00	-7.187697618981e+01	2.412989396485e+04	0.000000000000e+00	-1.640330602831e+21	-4.839743797287e+18	0.000000000000e+00	1.898000000000e+27	7.779199134284e+11	3.659599865147e+08	0.000000000000e+00	-6.139828898282e+00	1.306999856539e+04	0.000000000000e+00	-4.161926575553e+23	-1.944923166209e+20	0.000000000000e+00	5.683000000000e+26	1.433169974368e+12	2.710399984085e+08	0.000000000000e+00	-1.817870840802e+00	9.679999830693e+03	0.000000000000e+00	-3.689628521905e+22	-6.872659892099e+18	0.000000000000e+00	8.681000000000e+25	2.875309993643e+12	1.903999998615e+08	0.000000000000e+00	-4.508523420132e-01	6.799999985267e+03	0.000000000000e+00	-1.397803276837e+21	-9.135307086900e+16	0.000000000000e+00	1.024000000000e+26	4.495479997401e+12	1.520399999711e+08	0.000000000000e+00	-1.843612195787e-01	5.429999996922e+03	0.000000000000e+00	-6.742353170497e+20	-2.251139452818e+16	0.000000000000e+00	7.342000000000e+22	1.499806035496e+11	8.624252544108e+08	0.000000000000e+00	-2.408485152139e+02	3.079872970489e+04	0.000000000000e+00	-6.311768376167e+20	-1.714360103302e+19	0.000000000000e+00
10	1.989100000000e+30	1.453455758777e+02	1.185497736569e-01	0.000000000000e+00	9.027653919508e-03	1.104493117268e-05	0.000000000000e+00	5.611479461984e+23	1.373067396517e+21	0.000000000000e+00	3.285000000000e+23	5.832390922244e+10	1.531665262661e+09	0.000000000000e+00	-1.247803473175e+03	4.785372049562e+04	0.000000000000e+00	-1.280656644867e+22	-3.342193718472e+20	0.000000000000e+00	4.867000000000e+24	1.077061052326e+11	1.120619683420e+09	0.000000000000e+00	-3.661314340495e+02	3.501810715704e+04	0.000000000000e+00	-5.568436008165e+22	-5.757744648470e+20	0.000000000000e+00	5.972000000000e+24	1.495969611900e+11	9.529540344753e+08	0.000000000000e+00	-1.887459630485e+02	2.977944419570e+04	0.000000000000e+00	-3.522471573875e+22	-2.074634106892e+20	0.000000000000e+00	6.390000000000e+23	2.273906774630e+11	7.721585121512e+08	0.000000000000e+00	-8.214507938084e+01	2.412986138060e+04	0.000000000000e+00	-1.640328426620e+21	-5.536107465102e+18	0.000000000000e+00	1.898000000000e+27	7.779198870271e+11	4.182399798700e+08	0.000000000000e+00	-7.016947234222e+00	1.306999812454e+04	0.000000000000e+00	-4.161926436349e+23	-2.224768202073e+20	0.000000000000e+00	5.683000000000e+26	1.433169966551e+12	3.097599976243e+08	0.000000000000e+00	-2.077566671248e+00	9.679999778665e+03	0.000000000000e+00	-3.689628500810e+22	-7.861531809084e+18	0.000000000000e+00	8.681000000000e+25	2.875309991704e+12	2.175999997933e+08	0.000000000000e+00	-5.152598193239e-01	6.799999980740e+03	0.000000000000e+00	-1.397803275861e+21	-1.044973976131e+17	0.000000000000e+00	1.024000000000e+26	4.495479996608e+12	1.737599999568e+08	0.000000000000e+00	-2.106985366485e-01	5.429999995976e+03	0.000000000000e+00	-6.742353169256e+20	-2.575044410275e+16	0.000000000000e+00	7.342000000000e+22	1.499795679493e+11	9.856181085331e+08	0.000000000000e+00	-2.752309846681e+02	3.079772527986e+04	0.000000000000e+00	-6.310082669655e+20	-1.960544181080e+19	0.000000000000e+00
10	1.989100000000e+30	1.838259247305e+02	1.687953970109e-01	0.000000000000e+00	1.015609759592e-02	1.398844162136e-05	0.000000000000e+00	5.611457776914e+23	1.545765182447e+21	0.000000000000e+00	3.285000000000e+23	5.831859054542e+10	1.723071204330e+09	0.000000000000e+00	-1.403736026653e+03	4.784938217453e+04	0.000000000000e+00	-1.280539097835e+22	-3.762477847254e+20	0.000000000000e+00	4.867000000000e+24	1.077045446012e+11	1.260691072482e+09	0.000000000000e+00	-4.118959350770e+02	3.501760270183e+04	0.000000000000e+00	-5.568357682870e+22	-6.481960419818e+20	0.000000000000e+00	5.972000000000e+24	1.495961566603e+11	1.072071505986e+09	0.000000000000e+00	-2.123392086948e+02	2.977929605993e+04	0.000000000000e+00	-3.522471574843e+22	-2.335652233457e+20	0.000000000000e+00	6.390000000000e+23	2.273903273197e+11	8.686778815420e+08	0.000000000000e+00	-9.241316798276e+01	2.412982443726e+04	0.000000000000e+00	-1.640325956313e+21	-6.232470176810e+18	0.000000000000e+00	1.898000000000e+27	7.779198571174e+11	4.705199713381e+08	0.000000000000e+00	-7.894065538743e+00	1.306999762471e+04	0.000000000000e+00	-4.161926278332e+23	-2.504613228149e+20	0.000000000000e+00	5.683000000000e+26	1.433169957696e+12	3.484799966174e+08	0.000000000000e+00	-2.337262500105e+00	9.679999719678e+03	0.000000000000e+00	-3.689628476865e+22	-8.850403722002e+18	0.000000000000e+00	8.681000000000e+25	2.875309989508e+12	2.447999997057e+08	0.000000000000e+00	-5.796672965865e-01	6.799999975607e+03	0.000000000000e+00	-1.397803274753e+21	-1.176417243572e+17	0.000000000000e+00	1.024000000000e+26	4.495479995710e+12	1.954799999385e+08	0.000000000000e+00	-2.370358537130e-01	5.429999994904e+03	0.000000000000e+00	-6.742353167847e+20	-2.898949367817e+16	0.000000000000e+00	7.342000000000e+22	1.499783948393e+11	1.108806663376e+09	0.000000000000e+00	-3.096036205309e+02	3.079658678656e+04	0.000000000000e+00	-6.308169861578e+20	-2.206530446277e+19	0.000000000000e+00
